"environment_url","solution_unique_name","table_logical_name","column_logical_name","exists_after_apply","postcheck"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_solution_component","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_source_artifact","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_stop_condition","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_validation_gate","mon_ai_validation_status","True","PASS"
