"connection_id","repo","file_path","secret_required","secret_status","allowed_storage","blocked_storage","action","stop_condition"
"conn.torre_gemela_escribania.sharepoint.4346","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4347","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4348","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4349","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4350","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4351","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4352","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.microsoft_365_admin.4353","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4354","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4355","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4356","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4357","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.power_platform_admin.4358","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.planner.4359","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4360","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4361","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.microsoft_365_admin.4362","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4363","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4364","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4365","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.microsoft_365_admin.4366","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.microsoft_365_admin.4367","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4368","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4369","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CARRILES_ESTADOS_RECONNECTION_ORDER_20260526.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4370","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CONTRADICTION_FINDINGS_MATRIX.csv","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4371","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CONTRADICTION_FINDINGS_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4372","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CONTRADICTION_FINDINGS_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4373","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.entra_id.4374","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.microsoft_graph.4375","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4376","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4377","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4378","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4379","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.planner.4380","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4381","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4382","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4383","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_AUDIT_REPORT.md","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4384","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.entra_id.4385","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4386","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4387","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4388","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4389","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4390","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4391","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4392","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4393","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4394","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4395","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4396","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4397","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4398","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.power_platform_admin.4399","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","yes","SECRET_REQUIRED_EXTERNALIZED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","secret_detected_or_secret_required_without_externalization"
"conn.torre_gemela_escribania.sharepoint.4400","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4401","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4402","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4403","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4404","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4405","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4406","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4407","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4408","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4409","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
"conn.torre_gemela_escribania.sharepoint.4410","SeshatSgin/torre-gemela-escribania","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/00_CONTEXT/SGSD_TC_CORPUS_INVENTORY_MATRIX.csv","no","NO_SECRET_IN_REPO_DETECTED","external_secret_store_or_github_environment_secret_only","repo|readback|matrix|logs|prompt","do_not_materialize_secret","NO_APLICA"
