"registry_id","generated_at_utc","tenant_domain","tenant_id_hash","display_name","app_object_hash","app_id_hash","publisher_domain","sign_in_audience","created_date_utc","disabled_by_microsoft_status","is_disabled","owner_read_status","owner_count","owner_domains","owner_hashes","required_resource_count","required_access_count","required_delegated_scope_count","required_application_role_count","required_resource_display_names","app_role_count","exposed_oauth2_scope_count","identifier_uri_count","redirect_uri_count","password_credential_count","password_credential_expired_count","password_credential_expires_30d_count","password_credential_nearest_end_utc","key_credential_count","key_credential_expired_count","key_credential_expires_30d_count","key_credential_nearest_end_utc","visible_service_principal_hash","governance_status","risk_flags","blocked_actions","rollback","stop_condition"
"entra.app.8cb417395277","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","GSA-Internettrafficforwardingprofile","8cb417395277","4148a55845ab","registronotarial8tdf.com.ar","AzureADMyOrg","12/12/2025 16:19:19","","","READ_OK_SANITIZED","1","","c224f724550d","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","f563dee95dcb","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.e87ee415493b","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","GSA-Microsoft365trafficforwardingprofile","e87ee415493b","7c4438d7d11e","registronotarial8tdf.com.ar","AzureADMyOrg","12/12/2025 16:19:14","","","READ_OK_SANITIZED","1","","c224f724550d","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","cd8c560df05b","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.8f80f227df1b","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","GSA-Privateaccesstrafficforwardingprofile","8f80f227df1b","696950b61638","registronotarial8tdf.com.ar","AzureADMyOrg","12/12/2025 16:19:24","","","READ_OK_SANITIZED","1","","c224f724550d","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","eb49d9a162c2","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.3d486ae85c87","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Horus Anal�tico (Microsoft Copilot Studio)","3d486ae85c87","28bcd91ee4d8","registronotarial8tdf.com.ar","AzureADMyOrg","04/23/2025 06:07:16","","","READ_OK_SANITIZED","2","registronotarial8tdf.com.ar","ab59dd9b1613;ceffa4b82cad","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","2bd138c4db72","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.b05e8a7a2bba","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Maestro Can�nico (Microsoft Copilot Studio)","b05e8a7a2bba","59d7c1a3cfac","registronotarial8tdf.com.ar","AzureADMyOrg","11/13/2025 21:09:16","","","READ_OK_SANITIZED","2","registronotarial8tdf.com.ar","ab59dd9b1613;ceffa4b82cad","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","a175d6f38928","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.984a11734b0c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Maestro de Conocimiento (Microsoft Copilot Studio)","984a11734b0c","a663950f9efe","registronotarial8tdf.com.ar","AzureADMyOrg","11/21/2025 19:19:04","","","READ_OK_SANITIZED","2","registronotarial8tdf.com.ar","ab59dd9b1613;ceffa4b82cad","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","661441506a6c","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.608dd1673426","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Normalizador Tarjetas (Microsoft Copilot Studio)","608dd1673426","103a79ae1393","registronotarial8tdf.com.ar","AzureADMyOrg","11/28/2025 13:02:34","","","READ_OK_SANITIZED","2","registronotarial8tdf.com.ar","ab59dd9b1613;ceffa4b82cad","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","9376f4418ee0","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.bd002bdfdff7","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","P2P Server","bd002bdfdff7","5b47c4adf5a0","registronotarial8tdf.com.ar","AzureADMyOrg","06/20/2023 20:35:19","","","READ_OK_SANITIZED","0","","","0","0","0","0","","0","1","1","0","0","0","0","","0","0","0","","c88dec4fdab2","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","NO_OWNER_VISIBLE","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.a81064494109","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Quality Evaluation Agent - Incident (Microsoft Copilot Studio)","a81064494109","a9177ee4b495","registronotarial8tdf.com.ar","AzureADMyOrg","01/22/2026 05:12:25","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","373ec469903f","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.40ab3873414b","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Quality Evaluation Agent (Microsoft Copilot Studio)","40ab3873414b","72c0582bdaa9","registronotarial8tdf.com.ar","AzureADMyOrg","01/22/2026 05:11:37","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","4e3e3bb40e2c","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.441caf0065ec","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","QualityEvaluationAgentForConversation (Microsoft Copilot Studio)","441caf0065ec","531a0854d6dc","registronotarial8tdf.com.ar","AzureADMyOrg","01/22/2026 05:14:41","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","60b088886ce3","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.ada8e0a534a3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Redactor de minutas (Microsoft Copilot Studio)","ada8e0a534a3","f989a19875b0","registronotarial8tdf.com.ar","AzureADMyOrg","03/23/2025 16:03:43","","","READ_OK_SANITIZED","2","registronotarial8tdf.com.ar","ab59dd9b1613;ceffa4b82cad","0","0","0","0","","0","0","0","0","0","0","0","","3","3","0","","9fb06f7bb789","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","EXPIRED_CREDENTIAL_PRESENT","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.9175c36b577d","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Account Research (Microsoft Copilot Studio)","9175c36b577d","ad913bb44a60","registronotarial8tdf.com.ar","AzureADMyOrg","01/10/2026 02:44:47","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","ad684f17c8f7","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.08ca136141dd","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Compete Research (Microsoft Copilot Studio)","08ca136141dd","68242d969d3d","registronotarial8tdf.com.ar","AzureADMyOrg","01/10/2026 02:44:48","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","6b407e04b864","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.97e6895fe914","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Custom Research (Microsoft Copilot Studio)","97e6895fe914","465647eb1fea","registronotarial8tdf.com.ar","AzureADMyOrg","01/10/2026 02:44:45","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","40078c4d084a","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.d3aaee49ef1e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Sales Close Agent - Research (Microsoft Copilot Studio)","d3aaee49ef1e","c1a88b8d3870","registronotarial8tdf.com.ar","AzureADMyOrg","01/14/2026 09:44:13","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","f9ad8a2a8b63","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.f71507a1e568","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SDU-CN Seshat Teams Connector Pilot","f71507a1e568","601ae4d5710c","registronotarial8tdf.com.ar","AzureADMyOrg","05/27/2026 21:01:04","","","READ_OK_SANITIZED","0","","","1","8","8","0","Microsoft Graph","0","0","0","1","0","0","0","","0","0","0","","47da76c0633e","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|NO_OWNER_VISIBLE","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.1fa00da5285c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN_Canon_Deploy_Runtime_20260418","1fa00da5285c","1e30704a2376","registronotarial8tdf.com.ar","AzureADMyOrg","04/18/2026 14:12:53","","","READ_OK_SANITIZED","0","","","3","3","3","0","Dataverse;Microsoft Graph;PowerApps-Advisor","0","0","0","1","2","0","0","2026-10-17T05:45:55.7380000Z","1","0","0","2028-04-08T07:11:28.0000000Z","26564e4e89c5","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|NO_OWNER_VISIBLE|PASSWORD_CREDENTIAL_PRESENT","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.4638b682b7b0","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN-Audit-PnP","4638b682b7b0","dc478a7ffa17","registronotarial8tdf.com.ar","AzureADMultipleOrgs","04/08/2026 06:47:46","","","READ_OK_SANITIZED","1","registronotarial8tdf.com.ar","ceffa4b82cad","11","205","95","110","Azure Resource Manager;Connectors;Dataverse;Graph Connector Service;Microsoft Flow Service;Microsoft Graph;Office 365 SharePoint Online;Power Platform API;PowerApps Service;SharePoint Online Client Extensibility Web Application Principal","0","0","1","1","4","0","0","2026-07-07T19:49:44.5990000Z","2","0","0","2028-04-08T07:11:28.0000000Z","bfc9dad3f549","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","APPLICATION_PERMISSION_REQUESTED|DELEGATED_SCOPE_REQUESTED|PASSWORD_CREDENTIAL_PRESENT","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.b8faf88b1c82","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN-Audit-PnP","b8faf88b1c82","76a7a956d0c1","registronotarial8tdf.com.ar","AzureADMyOrg","04/18/2026 03:06:00","","","READ_OK_SANITIZED","0","","","3","3","3","0","Dataverse;Microsoft Graph;PowerApps-Advisor","0","0","0","1","3","0","0","2026-10-15T13:59:17.8720000Z","1","0","0","2028-04-08T07:11:28.0000000Z","acbc8cadac3d","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|NO_OWNER_VISIBLE|PASSWORD_CREDENTIAL_PRESENT","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.8e2f6227adc0","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN-Graph-Planner-Comments","8e2f6227adc0","19a22d3d7cc4","registronotarial8tdf.com.ar","AzureADMyOrg","04/27/2026 16:45:54","","","READ_OK_SANITIZED","0","","","1","1","1","0","Microsoft Graph","0","0","0","2","0","0","0","","0","0","0","","34aec89ce810","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|NO_OWNER_VISIBLE","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.f050c84b0f16","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN-Graph-Planner-ReadOnly","f050c84b0f16","b06a19152580","registronotarial8tdf.com.ar","AzureADMyOrg","04/27/2026 12:35:27","","","READ_OK_SANITIZED","0","","","1","3","3","0","Microsoft Graph","0","0","0","1","0","0","0","","0","0","0","","5d32fc224012","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|NO_OWNER_VISIBLE","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.892efa766121","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SGIN-Graph-Planner-ReadOnly-Metadata","892efa766121","5f0e9140e1d9","registronotarial8tdf.com.ar","AzureADMyOrg","04/27/2026 16:38:12","","","READ_OK_SANITIZED","0","","","1","2","2","0","Microsoft Graph","0","0","0","0","0","0","0","","0","0","0","","ffd3ee282f1f","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|NO_OWNER_VISIBLE","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.cc08b3c49be2","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","SharePoint Online Client Extensibility Web Application Principal","cc08b3c49be2","36f9c9cf446f","registronotarial8tdf.com.ar","AzureADMyOrg","11/05/2024 15:11:04","","","READ_OK_SANITIZED","0","","","0","0","0","0","","0","1","2","3","1","0","0","2074-11-02T03:00:00.0000000Z","0","0","0","","2519c7d57b89","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","NO_OWNER_VISIBLE|PASSWORD_CREDENTIAL_PRESENT","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.ff1ea53db2e4","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Stakeholder Agent (Microsoft Copilot Studio)","ff1ea53db2e4","a026ae8f4e5e","registronotarial8tdf.com.ar","AzureADMyOrg","01/14/2026 08:01:31","","","READ_OK_SANITIZED","1","","ab59dd9b1613","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","ae2e7d93b7e2","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.bb25359115b7","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Tango factura - Clientes","bb25359115b7","1912cd6596db","registronotarial8tdf.com.ar","AzureADMyOrg","02/01/2025 00:11:59","","","READ_OK_SANITIZED","0","","","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","","4c4b541ea2db","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","NO_OWNER_VISIBLE","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.app.b5db6b472e73","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","TGE SDU CN Agent365 Blueprint","b5db6b472e73","b5db6b472e73","registronotarial8tdf.com.ar","AzureADMultipleOrgs","05/31/2026 01:07:16","","","READ_OK_SANITIZED","1","registronotarial8tdf.com.ar","ceffa4b82cad","1","2","2","0","Work IQ Tools","0","1","1","0","1","0","0","2028-05-31T01:11:53.9870000Z","0","0","0","","d2ea0a3dc367","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","DELEGATED_SCOPE_REQUESTED|PASSWORD_CREDENTIAL_PRESENT","no app registration create; no app update; no secret read/write; no consent change; no role assignment; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
