"canonical_id","seed_batch_id","source_system","source_path","status","connection_canonical_id","evidence_hash","evidence_type","gate_required","stop_condition"
"evidence.conn_canon_000742","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/00_CONTEXT/SDU_KNOWLEDGE_DIVERGENCE_UNIFIED_PAGE.md","seed_now","conn_canon_000742","1251251ffc79fa04aa21071a513b792240fc43b705530d3acc8e49b8f0cd44ee","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000743","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/agentic_runtime_classifier.md","seed_now","conn_canon_000743","a0ffa0215a5d3708cb3b1d7df3dad168bad8ce077285abda66d1e4b06f8112e8","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_000744","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/README.md","seed_now","conn_canon_000744","94c457d52438e6af5bd456fb6d2c1feef795358a459a77d852bdf5676d838858","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000745","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/README.md","seed_now","conn_canon_000745","f3740381abeebb736fdc0ba6baaac840bcad64e6b8e3345c8eb21dc49ea52f47","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_000747","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/tcu_runtime_guard.md","seed_now","conn_canon_000747","423a510472f3aa4bc2b94ea79a5bab94f7de645c2f5948570fa8e7b4b2554576","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000748","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/tcu_runtime_guard.md","seed_now","conn_canon_000748","3a21332d0e29020d78d9b17422a130a102c92b2398c1106f4c201ced45befaa1","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_000749","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/tcu_runtime_guard.md","seed_now","conn_canon_000749","9bf0b1c06a23f9d4f1509a67771c2f7da8becf7ffe54e04eea82eeaa86ceca77","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000750","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/tcu_runtime_guard.md","seed_now","conn_canon_000750","c2f6566d737e4ffc6e7ed1c4b3fd07e24e1a8dc80829642afafc3d16507f0356","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000751","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/02_PROMPTS/tcu_runtime_guard.md","seed_now","conn_canon_000751","3696f01536705399d3afed4656b4ee1122d821b6e54f9d3681ecfd3c4fb668fd","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000752","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/03_AGENTS/AGENT_CONTRACTS.md","seed_now","conn_canon_000752","2ecea552328f6b761c2d83456e4e53da927137f62180027a41dc0a344e62ac1c","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000753","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/03_AGENTS/AGENT_CONTRACTS.md","seed_now","conn_canon_000753","9386c8003a3dd8eca0238c90ffa1bff766c38eb870aead5ec7c277133290620b","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_000754","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/03_AGENTS/AGENT_CONTRACTS.md","seed_now","conn_canon_000754","af543c42c25e22fc446d80153d275273f253264806a57171f2ed87194fc79ea8","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000755","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/03_AGENTS/AGENT_CONTRACTS.md","seed_now","conn_canon_000755","0decadcc7d09e01a78b9184ba097d1f2210d47633742a6227c994268a8beadc1","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000756","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/03_AGENTS/AGENT_CONTRACTS.md","seed_now","conn_canon_000756","3aa233a5d5dfbd49d1748784c6f3736c77bf0ab88c4a57d408ba016436c700c9","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000757","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/03_AGENTS/AGENT_CONTRACTS.md","seed_now","conn_canon_000757","ecddc28c6571e7f920ffdeeb37adbbfe39aa7be20281a5e5e3f99d4a900dafe6","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000758","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/04_EVALS/run_controlled_runtime_harness_eval.py","seed_now","conn_canon_000758","ef992f00d4e353107b718351204403a5861a2f37dd98ec3a54f93aba31cffb06","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000759","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/04_EVALS/run_runtime_smoke_result_eval.py","seed_now","conn_canon_000759","405fcb33ffddebb4ec652d0ad9387be2d927c89a7ca164044a4d283970c97625","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000761","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/05_GUARDRAILS/BOUNDARY_POLICY.md","seed_now","conn_canon_000761","4b5e8526c28e861e479263904c3df4df24746d758e4da495327140dfa5361696","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000762","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/05_GUARDRAILS/BOUNDARY_POLICY.md","seed_now","conn_canon_000762","9161e350f1dc323852b4d7654985041538c96b25569b402dd02d49460cf2a91a","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000763","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/05_GUARDRAILS/BOUNDARY_POLICY.md","seed_now","conn_canon_000763","82148e1808267be2f9f3dc357d6ffe713a15ad0c0e01e102553f76cfe7b83315","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000764","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/05_GUARDRAILS/BOUNDARY_POLICY.md","seed_now","conn_canon_000764","e385c44adaa3e5566da6fbc2cc602d6ccf27b6bc9b8419e304df4aac07b0997e","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000765","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/05_GUARDRAILS/BOUNDARY_POLICY.md","seed_now","conn_canon_000765","b3a8d842f73609cca31f213ab4c747a6eea03253de5b6aaad4bcc4187aa54e28","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000766","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/05_GUARDRAILS/BOUNDARY_POLICY.md","seed_now","conn_canon_000766","65e923568fe8ba929eb14fadb6a271e35126792da679abf3a44b38fe044e7e0d","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000767","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/07_FIXTURES_SANITIZED/README.md","seed_now","conn_canon_000767","36d8f917fd215b8e699dfcdc50802dfc30264f8dd6b53b9153dc7491a69bcde5","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000768","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/00_READBACK.md","seed_now","conn_canon_000768","4926c6c62fe7d141d7da2364b1c0c6b6fb0b69014a446b5ce3b55667a98f1ee4","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000769","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/00_READBACK.md","seed_now","conn_canon_000769","e59f64584ed46ca51bfd99c3fba24713ddadc441f36a16d6ac1296f49c245367","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000770","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/00_READBACK.md","seed_now","conn_canon_000770","a5694d74b56dc3722e1072204e0c69102af9bebff9aa4ae4c826e24fb039ca71","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000771","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/SDU_DIVERGENCE_SCAN.csv","seed_now","conn_canon_000771","d9d2674a3adda101e35752bf7290af86df480f586025a94cfa44e55029ed8b86","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000772","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/SDU_DIVERGENCE_SCAN.csv","seed_now","conn_canon_000772","96e75f0ba3d31942789ab4e6350fadfe5b5ec522aff773f12c8e51265da468ad","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000773","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/SDU_DIVERGENCE_SCAN.csv","seed_now","conn_canon_000773","fc1c359b81a87f2ed3aa63dea9e36a1b757934da4f8b753cdf8cab89f1aec879","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000774","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_DIVERGENCE_RECONCILIATION_PROPAGATION/SDU_DIVERGENCE_SCAN.csv","seed_now","conn_canon_000774","413c5571c551a77ee0c5dc5b2d54ff2a35f30f3d6aedaede675240bff24bcc87","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000776","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/00_READBACK.md","seed_now","conn_canon_000776","9776a18331046cdd1d40ee19086b69329ff1db156c9fa7355a837f67ed814629","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000777","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/00_READBACK.md","seed_now","conn_canon_000777","49a6920f9c3c081d11571787526dddd729dd833dfd1a186a898be6d72cded38c","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000778","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/00_READBACK.md","seed_now","conn_canon_000778","0f81ae580dd189f75e7497936f9102ff734b3f67797f041eb45442c0b1ba2022","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000779","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_DIVERGENCE_CASES.csv","seed_now","conn_canon_000779","fc7a06797eec0169f32ac08ae59bd0be9bdb6e966eb4208c3015f184d849cb56","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000780","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_DIVERGENCE_CASES.csv","seed_now","conn_canon_000780","b4e3c4420966ec95165ddf60d0dd1374a52dc70c30336d89ca4fd3ece4fb8a4a","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000781","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_DIVERGENCE_CASES.csv","seed_now","conn_canon_000781","384acf9cef70c0f0d878d650ee4ae6897c35340f0913424c973e78b010b5954a","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000782","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_DIVERGENCE_CASES.csv","seed_now","conn_canon_000782","81096c369314bca9db7d5c68cb83bb73ecaceddafc622b8c19412e671b30c31d","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000783","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_UNIFICATION_CRITERIA.md","seed_now","conn_canon_000783","08b12fcb9e22ee43e82c23cb039c5bd43e8660ace61e3213ea6035cc722b82c1","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000784","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_UNIFICATION_CRITERIA.md","seed_now","conn_canon_000784","ba8fad501c57640d1270b69d5578eb5eb3817db976e706f68ba0a9d1eb9fefd9","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000785","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_UNIFICATION_CRITERIA.md","seed_now","conn_canon_000785","ff3ca11d3494e3895e993be3eba16589806a2e806605e80a4aa840d4fa1bef3b","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000786","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-05-24_GATE_SDU_KNOWLEDGE_DIVERGENCE_UNIFICATION_LOTE_1/SDU_UNIFICATION_CRITERIA.md","seed_now","conn_canon_000786","f001a2fc7876d14990e95ce0ec9842f789a4769a8ae80147aeedf510a820fab8","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000787","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/2026-06-02_OPENAI_UPSTREAM_WAVE2_ADOPTION_READBACK.md","seed_now","conn_canon_000787","291d95446ace92d0111534dc94d4a1c10b81a29998a32317914423797e2f45d8","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000789","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/BOOTSTRAP_READBACK.md","seed_now","conn_canon_000789","c100f3fa24e43c9198ef33b17245032859d29ce93ec56f941be4754e748f5158","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000790","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/BOOTSTRAP_READBACK.md","seed_now","conn_canon_000790","11f44a83477c794b62bff5af09bce600caeacd252623ebb1110cf9469c2ff30c","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000791","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/BOOTSTRAP_READBACK.md","seed_now","conn_canon_000791","1f4c681533ae19e5816e17281a479a824537e74114b37561dee30af3123ce4a4","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000792","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_01_NORMALIZED_RECOVERED_ASSETS_READBACK.md","seed_now","conn_canon_000792","cf321a4646ee689e5eb6018dba60caa7f5132395f2f8628904903e4106f0f12a","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000793","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_01_NORMALIZED_RECOVERED_ASSETS_READBACK.md","seed_now","conn_canon_000793","3a6b6db06f34bfd00141ed156847d8f147b793a77b7874cfe3850aaf669e683d","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000794","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_01_NORMALIZED_RECOVERED_ASSETS_READBACK.md","seed_now","conn_canon_000794","1ef70992482ee1d6df65d6b6967c31781951447385cb01db08204bd4fcee545c","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000795","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_01_NORMALIZED_RECOVERED_ASSETS_READBACK.md","seed_now","conn_canon_000795","cf13b3b62f44f9cd3c5ed22959586f87520b7f14482f5372ba2eaf63deeae6ad","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000796","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_02_CONTROLLED_RUNTIME_HARNESS_READBACK.md","seed_now","conn_canon_000796","5b0857bd1381183b4f4421ca511c0b26363c8944d0905428cb7f9cdf84d0ea5a","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000797","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_02_CONTROLLED_RUNTIME_HARNESS_READBACK.md","seed_now","conn_canon_000797","011b4c4cb2e4b7f897a64417769bf382c9a08bfbfbe17499b03b7ddda7100d86","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000798","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_02_CONTROLLED_RUNTIME_HARNESS_READBACK.md","seed_now","conn_canon_000798","4ed0b20b4e71cac13c0a6f0d1af70de3dd6a04869adf37cc1c37e83cee390de0","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_000799","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_02_CONTROLLED_RUNTIME_HARNESS_READBACK.md","seed_now","conn_canon_000799","666c9508e4ad3d6ced1b877e6873956c0a45e22252e5893ebf6244a2062508b0","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_000800","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_02_CONTROLLED_RUNTIME_HARNESS_RESULTS.json","seed_now","conn_canon_000800","c81bd4e615baa24ec6091d9837a4fde49ba4b9d6a91fc63f4b390be702132932","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_000801","20260603_connection_seed_dev_v1","connection_registry_local","03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/tcu-agentic-runtime-control/08_READBACKS/GATE_02_CONTROLLED_RUNTIME_HARNESS_RESULTS.json","seed_now","conn_canon_000801","b0c6f9133267a4d7ed15ee9d356f1cc59cb6c1e89669813a56c8d30d4e6a82ce","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
